symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
SPY,2022-12-30,471.0,CALL,2022-02-02T17:39:16.985,2022-02-02T15:33:41.832,25.83,26.0,25.83,26.0,21,3,1,43,23.33,50,11,43,26.39,50
SPY,2022-02-07,325.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,0,22,0.0,50,1111,60,0.01,50
SPY,2022-02-07,325.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,0,22,0.0,50,1111,60,0.01,50
SPY,2022-03-18,477.0,PUT,2022-02-02T17:24:02.075,2022-02-02T09:37:42.492,25.13,25.13,24.5,24.5,3,2,7,42,25.65,50,7,42,26.4,50
SPY,2022-03-18,477.0,PUT,2022-02-02T17:39:16.985,2022-02-02T09:37:42.492,25.13,25.13,24.5,24.5,3,2,7,42,25.65,50,7,42,26.4,50
SPY,2022-03-07,315.0,PUT,2022-02-02T17:24:02.075,2022-02-02T10:51:29.03,0.15,0.15,0.15,0.15,1,1,228,46,0.14,50,228,46,0.16,50
SPY,2022-03-07,315.0,PUT,2022-02-02T17:39:16.985,2022-02-02T10:51:29.03,0.15,0.15,0.15,0.15,1,1,228,46,0.14,50,228,46,0.16,50
SPY,2022-02-14,498.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,0,11,0.0,50,150,69,0.01,50
SPY,2022-02-14,498.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,0,11,0.0,50,150,69,0.01,50
SPY,2022-12-30,390.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,1,60,16.74,50,1,60,18.94,50
SPY,2022-12-30,390.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,1,60,16.74,50,1,60,18.94,50
SPY,2022-05-20,488.0,CALL,2022-02-02T17:24:02.075,2022-02-02T16:05:09.882,3.8,4.1,3.51,4.0,59,8,69,31,3.72,50,50,7,3.78,50
SPY,2022-05-20,488.0,CALL,2022-02-02T17:39:16.985,2022-02-02T16:05:09.882,3.8,4.1,3.51,4.0,59,8,69,31,3.72,50,50,7,3.78,50
SPY,2022-03-07,510.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,13,6,55.23,50,13,6,56.59,50
SPY,2022-03-07,510.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,13,6,55.23,50,13,6,56.59,50
SPY,2022-04-14,446.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:05:06.114,12.13,13.09,11.16,11.72,654,101,40,69,12.84,50,50,6,12.93,50
SPY,2022-04-14,446.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:05:06.114,12.13,13.09,11.16,11.72,654,101,40,69,12.84,50,50,6,12.93,50
SPY,2022-02-14,394.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,50,1,60.15,50,50,1,60.45,50
SPY,2022-02-14,394.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,50,1,60.15,50,50,1,60.45,50
SPY,2022-02-25,345.0,PUT,2022-02-02T17:24:02.075,2022-02-02T13:15:49.567,0.16,0.16,0.12,0.12,11,3,1038,42,0.13,50,152,69,0.14,50
SPY,2022-02-25,345.0,PUT,2022-02-02T17:39:16.985,2022-02-02T13:15:49.567,0.16,0.16,0.12,0.12,11,3,1038,42,0.13,50,152,69,0.14,50
SPY,2022-02-07,404.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,132,1,50.03,50,179,1,50.28,50
SPY,2022-02-07,404.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,132,1,50.03,50,179,1,50.28,50
SPY,2024-12-20,520.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,10,9,91.5,50,10,9,95.0,50
SPY,2024-12-20,520.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,10,9,91.5,50,10,9,95.0,50
SPY,2022-12-30,590.0,CALL,2022-02-02T17:24:02.075,2022-02-02T14:50:25.458,0.86,0.86,0.86,0.86,2,1,456,5,0.69,50,451,5,0.84,50
SPY,2022-12-30,590.0,CALL,2022-02-02T17:39:16.985,2022-02-02T14:50:25.458,0.86,0.86,0.86,0.86,2,1,456,5,0.69,50,451,5,0.84,50
SPY,2022-09-16,350.0,PUT,2022-02-02T17:24:02.075,2022-02-02T14:53:44.018,7.21,7.4,6.8,6.8,209,16,238,9,7.28,50,146,7,7.49,50
SPY,2022-09-16,350.0,PUT,2022-02-02T17:39:16.985,2022-02-02T14:53:44.018,7.21,7.4,6.8,6.8,209,16,238,9,7.28,50,146,7,7.49,50
SPY,2022-09-16,506.0,CALL,2022-02-02T17:24:02.075,2022-02-02T10:20:13.703,5.15,5.15,5.14,5.14,3,2,185,9,5.22,50,136,9,5.41,50
SPY,2022-09-16,506.0,CALL,2022-02-02T17:39:16.985,2022-02-02T10:20:13.703,5.15,5.15,5.14,5.14,3,2,185,9,5.22,50,136,9,5.41,50
SPY,2022-03-04,448.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:52:02.139,7.02,7.5,5.98,6.01,62,21,40,69,7.37,50,25,7,7.44,50
SPY,2022-03-04,448.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:52:02.139,7.02,7.5,5.98,6.01,62,21,40,69,7.37,50,25,7,7.44,50
SPY,2022-02-14,435.0,CALL,2022-02-02T17:24:02.075,2022-02-02T15:08:18.646,23.23,23.23,23.23,23.23,1,1,50,1,20.54,50,50,1,20.79,50
SPY,2022-02-14,435.0,CALL,2022-02-02T17:39:16.985,2022-02-02T15:08:18.646,23.23,23.23,23.23,23.23,1,1,50,1,20.54,50,50,1,20.79,50
SPY,2022-02-16,475.0,CALL,2022-02-02T17:24:02.075,2022-02-02T16:06:20.268,0.41,0.5,0.32,0.35,223,31,118,69,0.31,50,278,69,0.32,50
SPY,2022-02-16,475.0,CALL,2022-02-02T17:39:16.985,2022-02-02T16:06:20.268,0.41,0.5,0.32,0.35,223,31,118,69,0.31,50,278,69,0.32,50
SPY,2022-02-11,460.0,CALL,2022-02-02T17:24:02.075,2022-02-02T16:14:49.09,3.08,3.94,2.42,2.57,7569,1712,75,7,2.58,50,44,69,2.61,50
SPY,2022-02-11,460.0,CALL,2022-02-02T17:39:16.985,2022-02-02T16:14:49.09,3.08,3.94,2.42,2.57,7569,1712,75,7,2.58,50,44,69,2.61,50
SPY,2022-02-18,345.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:18:59.175,0.06,0.06,0.05,0.05,271,5,152,69,0.08,50,2273,9,0.09,50
SPY,2022-02-18,345.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:18:59.175,0.06,0.06,0.05,0.05,271,5,152,69,0.08,50,2273,9,0.09,50
SPY,2022-04-14,431.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:05:45.791,8.31,8.75,7.81,8.44,64,9,56,69,9.06,50,70,6,9.14,50
SPY,2022-04-14,431.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:05:45.791,8.31,8.75,7.81,8.44,64,9,56,69,9.06,50,70,6,9.14,50
SPY,2022-02-16,350.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:13:57.452,0.05,0.05,0.03,0.05,7,6,1129,42,0.05,50,190,60,0.06,50
SPY,2022-02-16,350.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:13:57.452,0.05,0.05,0.03,0.05,7,6,1129,42,0.05,50,190,60,0.06,50
SPY,2022-09-30,407.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,61.58,50,5,69,63.59,50
SPY,2022-09-30,407.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,61.58,50,5,69,63.59,50
SPY,2022-03-18,215.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,24,6,238.6,50,1,5,239.67,50
SPY,2022-03-18,215.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,24,6,238.6,50,1,5,239.67,50
SPY,2022-03-31,600.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,50,1,146.64,50,50,1,147.73,50
SPY,2022-03-31,600.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,50,1,146.64,50,50,1,147.73,50
SPY,2022-09-30,580.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,10,43,126.43,50,1,60,129.66,50
SPY,2022-09-30,580.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,10,43,126.43,50,1,60,129.66,50
SPY,2022-09-30,540.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,88.39,50,5,69,90.02,50
SPY,2022-09-30,540.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,88.39,50,5,69,90.02,50
SPY,2022-06-17,391.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,80,69,7.83,50,120,46,7.9,50
SPY,2022-06-17,391.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,80,69,7.83,50,120,46,7.9,50
SPY,2022-02-23,399.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,153,47,0.63,50,204,46,0.65,50
SPY,2022-02-23,399.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,153,47,0.63,50,204,46,0.65,50
SPY,2023-06-16,675.0,CALL,2022-02-02T17:24:02.075,2022-02-02T13:32:06.758,0.65,0.65,0.65,0.65,103,1,713,7,0.57,50,305,31,0.7,50
SPY,2023-06-16,675.0,CALL,2022-02-02T17:39:16.985,2022-02-02T13:32:06.758,0.65,0.65,0.65,0.65,103,1,713,7,0.57,50,305,31,0.7,50
SPY,2022-02-11,489.0,PUT,2022-02-02T17:24:02.075,2022-02-02T12:29:13.888,35.32,35.32,33.63,33.85,12,3,50,1,34.8,50,50,1,35.04,50
SPY,2022-02-11,489.0,PUT,2022-02-02T17:39:16.985,2022-02-02T12:29:13.888,35.32,35.32,33.63,33.85,12,3,50,1,34.8,50,50,1,35.04,50
SPY,2022-02-16,397.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,50,1,57.29,50,50,1,57.58,50
SPY,2022-02-16,397.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,50,1,57.29,50,50,1,57.58,50
SPY,2022-04-14,580.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,227,69,0.01,50,1362,60,0.02,50
SPY,2022-04-14,580.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,227,69,0.01,50,1362,60,0.02,50
SPY,2023-06-16,160.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,243,4,292.38,50,258,6,296.12,50
SPY,2023-06-16,160.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,243,4,292.38,50,258,6,296.12,50
SPY,2022-02-11,490.0,PUT,2022-02-02T17:24:02.075,2022-02-02T14:48:52.847,32.57,32.57,32.57,32.57,10,1,50,1,35.8,50,50,1,36.04,50
SPY,2022-02-11,490.0,PUT,2022-02-02T17:39:16.985,2022-02-02T14:48:52.847,32.57,32.57,32.57,32.57,10,1,50,1,35.8,50,50,1,36.04,50
SPY,2022-02-14,392.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:08:30.138,0.17,0.17,0.11,0.14,6,4,286,69,0.17,50,762,9,0.18,50
SPY,2022-02-14,392.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:08:30.138,0.17,0.17,0.11,0.14,6,4,286,69,0.17,50,762,9,0.18,50
SPY,2022-09-16,499.0,CALL,2022-02-02T17:24:02.075,2022-02-02T15:18:26.476,7.0,7.5,7.0,7.5,19,3,77,7,6.9,50,115,9,7.13,50
SPY,2022-09-16,499.0,CALL,2022-02-02T17:39:16.985,2022-02-02T15:18:26.476,7.0,7.5,7.0,7.5,19,3,77,7,6.9,50,115,9,7.13,50
SPY,2022-02-04,455.0,CALL,2022-02-02T17:24:02.075,2022-02-02T16:14:52.511,3.4,4.85,2.42,2.6,74908,12426,50,47,2.62,50,84,47,2.66,50
SPY,2022-02-04,455.0,CALL,2022-02-02T17:39:16.985,2022-02-02T16:14:52.511,3.4,4.85,2.42,2.6,74908,12426,50,47,2.62,50,84,47,2.66,50
SPY,2022-02-09,425.0,CALL,2022-02-02T17:24:02.075,2022-02-02T13:32:06.851,31.17,31.17,31.17,31.17,1,1,50,1,29.32,50,50,1,29.57,50
SPY,2022-02-09,425.0,CALL,2022-02-02T17:39:16.985,2022-02-02T13:32:06.851,31.17,31.17,31.17,31.17,1,1,50,1,29.32,50,50,1,29.57,50
SPY,2022-12-30,475.0,CALL,2022-02-02T17:24:02.075,2022-02-02T15:45:17.229,24.05,24.05,24.05,24.05,1,1,11,43,21.28,50,11,43,23.69,50
SPY,2022-12-30,475.0,CALL,2022-02-02T17:39:16.985,2022-02-02T15:45:17.229,24.05,24.05,24.05,24.05,1,1,11,43,21.28,50,11,43,23.69,50
SPY,2022-12-16,260.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:37:17.216,3.32,3.32,3.32,3.32,25,1,428,60,3.44,50,610,9,3.55,50
SPY,2022-12-16,260.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:37:17.216,3.32,3.32,3.32,3.32,25,1,428,60,3.44,50,610,9,3.55,50
SPY,2022-02-07,431.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:13:42.354,0.28,0.41,0.11,0.25,1316,109,316,69,0.24,50,180,46,0.26,50
SPY,2022-02-07,431.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:13:42.354,0.28,0.41,0.11,0.25,1316,109,316,69,0.24,50,180,46,0.26,50
SPY,2022-05-20,518.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,65.04,50,5,69,66.16,50
SPY,2022-05-20,518.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,65.04,50,5,69,66.16,50
SPY,2022-06-17,451.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:11:37.035,20.82,21.11,19.95,21.11,55,3,54,7,20.9,50,48,7,21.32,50
SPY,2022-06-17,451.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:11:37.035,20.82,21.11,19.95,21.11,55,3,54,7,20.9,50,48,7,21.32,50
SPY,2023-06-16,680.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,305,31,0.53,50,340,31,0.65,50
SPY,2023-06-16,680.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,305,31,0.53,50,340,31,0.65,50
SPY,2022-03-11,454.0,CALL,2022-02-02T17:24:02.075,2022-02-02T16:12:43.407,10.9,10.9,10.61,10.61,5,3,26,9,10.61,50,26,9,10.83,50
SPY,2022-03-11,454.0,CALL,2022-02-02T17:39:16.985,2022-02-02T16:12:43.407,10.9,10.9,10.61,10.61,5,3,26,9,10.61,50,26,9,10.83,50
SPY,2022-09-30,461.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,42,9,32.32,50,5,69,33.9,50
SPY,2022-09-30,461.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,42,9,32.32,50,5,69,33.9,50
SPY,2022-02-23,430.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:09:58.922,2.16,2.58,1.78,2.23,156,23,55,7,2.35,50,55,7,2.39,50
SPY,2022-02-23,430.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:09:58.922,2.16,2.58,1.78,2.23,156,23,55,7,2.35,50,55,7,2.39,50
SPY,2022-02-09,510.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,50,1,55.48,50,50,1,56.32,50
SPY,2022-02-09,510.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,50,1,55.48,50,50,1,56.32,50
SPY,2022-06-17,412.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:45:04.873,10.1,10.1,10.1,10.1,1,1,36,42,11.12,50,40,7,11.18,50
SPY,2022-06-17,412.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:45:04.873,10.1,10.1,10.1,10.1,1,1,36,42,11.12,50,40,7,11.18,50
SPY,2022-02-07,437.0,CALL,2022-02-02T17:24:02.075,2022-02-02T09:41:52.973,18.99,19.05,18.98,19.05,16,7,240,1,17.46,50,192,1,17.71,50
SPY,2022-02-07,437.0,CALL,2022-02-02T17:39:16.985,2022-02-02T09:41:52.973,18.99,19.05,18.98,19.05,16,7,240,1,17.46,50,192,1,17.71,50
SPY,2022-03-18,432.0,CALL,2022-02-02T17:24:02.075,2022-02-02T14:51:10.832,29.03,30.2,27.43,30.2,59,16,7,42,27.62,50,8,42,28.34,50
SPY,2022-03-18,432.0,CALL,2022-02-02T17:39:16.985,2022-02-02T14:51:10.832,29.03,30.2,27.43,30.2,59,16,7,42,27.62,50,8,42,28.34,50
SPY,2022-02-09,502.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,0,22,0.0,50,2230,42,0.01,50
SPY,2022-02-09,502.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,0,22,0.0,50,2230,42,0.01,50
SPY,2022-02-02,400.0,PUT,2022-02-02T17:24:02.075,2022-02-02T13:16:51.084,0.01,0.01,0.01,0.01,6,3,0,43,0.0,50,1500,11,0.01,50
SPY,2022-02-02,400.0,PUT,2022-02-02T17:39:16.985,2022-02-02T13:16:51.084,0.01,0.01,0.01,0.01,6,3,0,43,0.0,50,1500,11,0.01,50
SPY,2023-01-20,615.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,993,9,0.27,50,993,9,0.69,50
SPY,2023-01-20,615.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,993,9,0.27,50,993,9,0.69,50
SPY,2022-03-18,175.0,PUT,2022-02-02T17:24:02.075,2022-02-02T11:29:51.217,0.02,0.02,0.02,0.02,2,2,1565,60,0.01,50,228,46,0.02,50
SPY,2022-03-18,175.0,PUT,2022-02-02T17:39:16.985,2022-02-02T11:29:51.217,0.02,0.02,0.02,0.02,2,2,1565,60,0.01,50,228,46,0.02,50
SPY,2024-12-20,630.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,1,7,7.51,50,10,9,11.5,50
SPY,2024-12-20,630.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,1,7,7.51,50,10,9,11.5,50
SPY,2022-02-18,513.0,CALL,2022-02-02T17:24:02.075,2022-02-02T14:32:52.259,0.01,0.01,0.01,0.01,507,9,0,22,0.0,50,310,60,0.01,50
SPY,2022-02-18,513.0,CALL,2022-02-02T17:39:16.985,2022-02-02T14:32:52.259,0.01,0.01,0.01,0.01,507,9,0,22,0.0,50,310,60,0.01,50
SPY,2022-03-07,305.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,13,6,148.55,50,13,31,149.9,50
SPY,2022-03-07,305.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,13,6,148.55,50,13,31,149.9,50
SPY,2022-04-14,458.0,CALL,2022-02-02T17:24:02.075,2022-02-02T15:56:11.805,12.51,14.0,12.03,14.0,96,22,55,31,12.24,50,18,42,12.33,50
SPY,2022-04-14,458.0,CALL,2022-02-02T17:39:16.985,2022-02-02T15:56:11.805,12.51,14.0,12.03,14.0,96,22,55,31,12.24,50,18,42,12.33,50
SPY,2022-05-20,418.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,6,69,44.41,50,5,69,45.82,50
SPY,2022-05-20,418.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,6,69,44.41,50,5,69,45.82,50
SPY,2022-12-30,430.0,CALL,2022-02-02T17:24:02.075,2022-02-02T14:22:01.965,50.82,50.82,50.82,50.82,2,1,1,60,48.52,50,1,60,52.36,50
SPY,2022-12-30,430.0,CALL,2022-02-02T17:39:16.985,2022-02-02T14:22:01.965,50.82,50.82,50.82,50.82,2,1,1,60,48.52,50,1,60,52.36,50
SPY,2024-01-19,640.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,10,9,186.0,50,10,6,190.5,50
SPY,2024-01-19,640.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,10,9,186.0,50,10,6,190.5,50
SPY,2023-03-17,595.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,84,31,141.33,50,225,4,145.06,50
SPY,2023-03-17,595.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,84,31,141.33,50,225,4,145.06,50
SPY,2022-04-14,420.0,CALL,2022-02-02T17:24:02.075,2022-02-02T15:59:32.68,41.4,43.29,40.5,43.0,1265,14,15,42,39.92,50,6,69,41.1,50
SPY,2022-04-14,420.0,CALL,2022-02-02T17:39:16.985,2022-02-02T15:59:32.68,41.4,43.29,40.5,43.0,1265,14,15,42,39.92,50,6,69,41.1,50
SPY,2022-02-16,438.0,CALL,2022-02-02T17:24:02.075,2022-02-02T12:08:52.392,19.76,19.76,19.76,19.76,1,1,50,1,18.42,50,50,1,18.66,50
SPY,2022-02-16,438.0,CALL,2022-02-02T17:39:16.985,2022-02-02T12:08:52.392,19.76,19.76,19.76,19.76,1,1,50,1,18.42,50,50,1,18.66,50
SPY,2022-02-07,516.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,0,22,0.0,50,579,31,0.01,50
SPY,2022-02-07,516.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,0,22,0.0,50,579,31,0.01,50
SPY,2022-09-16,486.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,11,43,43.57,50,11,43,45.87,50
SPY,2022-09-16,486.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,11,43,43.57,50,11,43,45.87,50
SPY,2022-02-25,506.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,371,31,0.02,50,1037,42,0.03,50
SPY,2022-02-25,506.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,371,31,0.02,50,1037,42,0.03,50
SPY,2022-02-28,473.0,CALL,2022-02-02T17:24:02.075,2022-02-02T15:58:25.615,1.37,1.6,1.23,1.56,56,23,60,7,1.15,50,178,9,1.18,50
SPY,2022-02-28,473.0,CALL,2022-02-02T17:39:16.985,2022-02-02T15:58:25.615,1.37,1.6,1.23,1.56,56,23,60,7,1.15,50,178,9,1.18,50
SPY,2022-03-07,445.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:25:49.49,6.6,6.6,5.45,5.45,10,6,23,42,6.8,50,50,6,6.91,50
SPY,2022-03-07,445.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:25:49.49,6.6,6.6,5.45,5.45,10,6,23,42,6.8,50,50,6,6.91,50
SPY,2024-12-20,670.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,1,1,4.13,50,1,65,8.49,50
SPY,2024-12-20,670.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,1,1,4.13,50,1,65,8.49,50
SPY,2022-03-11,475.0,PUT,2022-02-02T17:24:02.075,2022-02-02T13:03:37.591,20.4,20.4,20.4,20.4,1,1,42,42,22.49,50,42,42,22.97,50
SPY,2022-03-11,475.0,PUT,2022-02-02T17:39:16.985,2022-02-02T13:03:37.591,20.4,20.4,20.4,20.4,1,1,42,42,22.49,50,42,42,22.97,50
SPY,2022-02-04,467.0,CALL,2022-02-02T17:24:02.075,2022-02-02T16:14:42.815,0.15,0.25,0.06,0.07,9222,828,380,7,0.07,50,371,31,0.08,50
SPY,2022-02-04,467.0,CALL,2022-02-02T17:39:16.985,2022-02-02T16:14:42.815,0.15,0.25,0.06,0.07,9222,828,380,7,0.07,50,371,31,0.08,50
SPY,2023-12-15,460.0,PUT,2022-02-02T17:24:02.075,2022-02-02T14:48:24.583,51.26,51.26,51.26,51.26,1,1,10,9,51.5,50,11,43,55.0,50
SPY,2023-12-15,460.0,PUT,2022-02-02T17:39:16.985,2022-02-02T14:48:24.583,51.26,51.26,51.26,51.26,1,1,10,9,51.5,50,11,43,55.0,50
SPY,2022-03-07,465.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:01:10.082,13.91,15.59,13.04,13.04,26,7,35,42,14.78,50,35,42,15.26,50
SPY,2022-03-07,465.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:01:10.082,13.91,15.59,13.04,13.04,26,7,35,42,14.78,50,35,42,15.26,50
SPY,2022-05-20,515.0,CALL,2022-02-02T17:24:02.075,2022-02-02T15:40:03.895,0.67,0.85,0.67,0.82,17,4,129,31,0.73,50,128,69,0.76,50
SPY,2022-05-20,515.0,CALL,2022-02-02T17:39:16.985,2022-02-02T15:40:03.895,0.67,0.85,0.67,0.82,17,4,129,31,0.73,50,128,69,0.76,50
SPY,2022-02-07,458.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:14:43.135,5.14,6.38,3.48,5.85,3453,355,144,65,5.79,50,227,1,5.95,50
SPY,2022-02-07,458.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:14:43.135,5.14,6.38,3.48,5.85,3453,355,144,65,5.79,50,227,1,5.95,50
